,0-1-value-2,0-2-value-2,0-3-value-2,0-4-value-2,0-5-value-2,0-6-value-2,0-7-value-2,0-8-value-2,0-9-value-2,0-10-value-2,1-1-value-2,1-2-value-2,1-3-value-2,1-4-value-2,1-5-value-2,1-6-value-2,1-7-value-2,1-8-value-2,1-9-value-2,1-10-value-2,2-1-value-2,2-2-value-2,2-3-value-2,2-4-value-2,2-5-value-2,2-6-value-2,2-7-value-2,2-8-value-2,2-9-value-2,2-10-value-2,3-1-value-2,3-2-value-2,3-3-value-2,3-4-value-2,3-5-value-2,3-6-value-2,3-7-value-2,3-8-value-2,3-9-value-2,3-10-value-2,4-1-value-2,4-2-value-2,4-3-value-2,4-4-value-2,4-5-value-2,4-6-value-2,4-7-value-2,4-8-value-2,4-9-value-2,4-10-value-2,5-1-value-2,5-2-value-2,5-3-value-2,5-4-value-2,5-5-value-2,5-6-value-2,5-7-value-2,5-8-value-2,5-9-value-2,5-10-value-2,6-1-value-2,6-2-value-2,6-3-value-2,6-4-value-2,6-5-value-2,6-6-value-2,6-7-value-2,6-8-value-2,6-9-value-2,6-10-value-2,7-1-value-2,7-2-value-2,7-3-value-2,7-4-value-2,7-5-value-2,7-6-value-2,7-7-value-2,7-8-value-2,7-9-value-2,7-10-value-2,8-1-value-2,8-2-value-2,8-3-value-2,8-4-value-2,8-5-value-2,8-6-value-2,8-7-value-2,8-8-value-2,8-9-value-2,8-10-value-2,9-1-value-2,9-2-value-2,9-3-value-2,9-4-value-2,9-5-value-2,9-6-value-2,9-7-value-2,9-8-value-2,9-9-value-2,9-10-value-2
124,8.067261,7.957138,4.6579285,8.6466675,5.261261,8.251617,8.486252,7.435196,6.2548523,7.756027,6.7576447,6.400894,7.277176,5.826294,4.8829803,8.428787,9.206909,8.093597,8.249222,8.447937,6.774399,3.4775848,7.681793,5.9867096,5.1008453,9.075226,6.4607544,5.301956,10.162186,5.7855988,12.082336,7.7464447,11.6202545,4.5908813,9.135086,8.28035,5.2708435,7.7488403,8.589203,7.6219482,10.162186,9.142258,8.368942,9.99939,7.5094147,8.076843,9.295486,6.5924377,9.479843,9.489426,9.815033,8.440765,9.767151,9.005798,7.2915497,7.4064636,7.308304,8.435974,9.530121,7.4328003,8.098389,11.083954,7.348999,10.222046,10.449493,10.087967,8.857346,6.2285156,9.791092,8.249222,7.681793,6.4535675,7.3897095,6.6067963,6.0704956,6.2045746,1.3730774,8.019379,5.438431,8.062485,6.7815857,7.3825226,10.166977,8.493439,8.93396,5.5677185,4.758484,9.144653,5.675461,7.7895355,5.807144,6.0609283,7.3298492,8.2157135,8.550888,6.2668304,7.495056,5.206192,7.320282,6.5445557
125,8.060089,7.5525055,5.127182,8.452728,5.522232,8.385696,8.603561,7.435196,6.5684967,7.633911,6.882141,6.4679413,7.241272,5.874176,4.6986237,8.538925,9.108749,8.000229,8.309082,8.287537,6.4368134,3.252533,7.5668793,5.802353,4.8638306,8.610748,5.7065887,7.0976105,10.37767,5.352234,11.665756,7.6746216,10.6553955,4.6435547,9.838974,8.0026245,5.881363,7.4495544,8.6754,7.4088593,9.671387,8.225281,8.49823,9.925171,7.4567413,7.660248,8.85257,6.3578033,9.419983,8.921997,11.0312805,8.73764,9.405624,9.139862,7.4064636,7.545334,7.6315155,8.759186,10.030518,7.4567413,7.981079,11.136627,7.6219482,10.178955,10.509354,9.913193,9.56604,6.039383,9.776733,8.445557,7.6554565,6.716934,7.1838074,6.4823,6.3625946,6.111206,2.5390472,7.890091,7.712921,7.7584076,6.9755096,7.5237885,10.265137,8.139099,8.962692,6.130356,5.3498535,8.450333,6.0537415,7.4687195,5.6826477,6.001068,7.1694336,6.791153,8.476669,6.1950073,7.1694336,5.0936737,7.2723846,5.905304
126,8.060089,7.123947,5.0146637,8.435974,5.795166,8.385696,8.711304,7.3753357,6.7624207,7.5046234,6.9946594,6.637924,7.171829,5.9436035,4.550186,8.656235,9.008194,7.9475555,8.277954,8.143875,6.0704956,3.5446167,7.5046234,5.5509644,4.5908813,8.206131,5.1128235,9.300278,10.473434,4.8638306,10.971436,7.7488403,9.46788,4.655533,10.334579,7.684189,6.6977844,7.0018463,8.845383,7.234085,9.214096,7.4328003,8.546112,9.815033,7.3513947,7.3968964,8.328232,6.159088,9.357742,8.555679,11.909958,9.070435,8.965088,9.178177,7.550125,7.760803,8.060089,8.948334,10.207687,7.3992767,7.8876953,11.055237,7.8206635,10.023331,10.526108,9.405624,10.231628,5.8454437,9.740814,8.67778,7.5405426,7.1359253,6.9228363,6.343445,6.7336884,5.7808075,7.466324,7.736862,9.6115265,7.5357513,7.2747803,7.7847443,10.04248,7.9786835,8.890869,6.8582,6.171051,7.890091,6.6499023,7.100006,5.7448883,5.9627686,6.750458,6.008255,8.385696,6.1638794,6.422455,5.055359,7.226898,5.486313
127,8.045715,6.772003,4.712982,8.524551,6.130356,8.301895,8.77356,7.246048,6.853409,7.4375916,7.088043,6.913254,7.0784607,5.984314,4.4448395,8.735245,8.907639,7.9355927,8.18219,8.014587,5.7209473,4.174301,7.4806824,5.146347,4.222183,7.8493958,5.3115387,11.174942,10.389648,4.4615936,10.190918,7.9068604,8.364151,4.768051,10.650604,7.320282,7.411255,6.451187,9.108749,7.1287384,8.876511,6.9826965,8.5125885,9.601944,7.2556305,7.2316895,7.7536316,6.051346,9.264374,8.361755,12.3433075,9.441544,8.562866,9.103958,7.720108,7.9978333,8.45752,9.05368,10.166977,7.246048,7.7799683,10.928345,8.014587,9.728836,10.588364,8.718491,10.815811,5.620392,9.668991,8.847778,7.392105,7.679413,6.604416,6.1878204,7.1167603,5.29718,12.527664,7.5525055,10.466263,7.3418274,7.727295,8.112762,9.56604,7.9954376,8.740036,7.4136505,7.147888,7.636307,7.1646576,6.7456665,5.905304,5.948395,6.238098,5.8789673,8.330627,6.190216,6.0609283,5.0577545,7.2077484,5.6275787
128,8.033752,6.54216,4.581314,8.565262,6.549347,8.246826,8.723282,7.131134,6.913254,7.418442,7.205353,7.2556305,6.997055,5.9986725,4.418503,8.75679,8.8046875,7.9547424,8.038528,7.9116364,5.407303,4.8327026,7.475891,4.629196,3.8055878,7.439987,6.0848694,12.838913,10.123886,4.3227386,9.297882,8.151062,7.4854736,5.1200104,10.85173,6.7576447,7.8517914,6.020218,9.455902,7.2005615,8.680176,6.9156494,8.395279,9.283524,7.1909943,7.1694336,7.1454926,6.04895,9.144653,8.28035,12.386414,9.831787,8.313873,8.962692,7.92601,8.251617,8.7304535,9.127899,9.96347,6.997055,7.6458893,10.808624,8.318665,9.355347,10.602722,8.277954,11.189301,5.400131,9.549271,8.950729,7.202957,8.28035,6.1758423,6.044159,7.418442,4.813553,17.076645,7.387314,11.0073395,7.150284,8.412033,8.459915,8.917206,8.246826,8.450333,7.6123657,8.282745,7.600403,7.554901,6.4487915,6.1016235,5.9196625,5.7568665,6.063324,8.311478,6.190216,5.826294,5.0745087,7.1957703,6.5684967
129,8.088821,6.3506165,4.6579285,8.5125885,6.8558044,8.198944,8.510193,7.088043,7.0736694,7.363373,7.3777313,7.6387024,6.8964996,5.965164,4.442444,8.687363,8.704117,7.9834747,7.878128,7.870941,5.1487274,5.2157745,7.4543457,4.1335907,3.4560394,6.8007355,6.7145386,13.727158,9.774338,4.4759674,8.321045,8.459915,6.839035,5.716156,10.940308,6.376953,8.036148,5.6778564,9.870102,7.6865845,8.59639,7.2005615,8.244431,8.807068,7.155075,7.2005615,6.5325775,6.0848694,9.01297,8.28035,12.240356,10.198105,8.239655,8.921997,8.206131,8.560471,8.85257,9.218872,9.633072,6.7217255,7.4998474,10.7344055,8.775955,9.034531,10.401611,8.074448,11.376053,5.21817,9.431961,8.979462,7.011429,8.862137,5.522232,5.9196625,7.586029,3.9875488,20.8116,7.234085,11.320984,6.932419,9.010574,8.759186,8.206131,8.668213,8.036148,7.633911,9.46788,7.5525055,7.9164276,6.209366,6.372177,5.8789673,5.4168854,6.1566925,8.206131,6.190216,5.5629272,5.1846466,7.171829,8.069656
130,7.7584076,6.0585327,4.806366,8.388092,6.6594696,8.093597,8.213318,7.107193,7.3106995,7.2604218,7.581238,7.9882507,6.774399,5.8837585,4.4999084,8.538925,8.601166,8.00502,7.751236,7.914032,4.9548035,5.31633,7.3897095,3.664322,3.3506927,5.814316,6.906082,13.873199,9.403229,4.878189,7.339432,8.744827,6.7767944,6.4918823,10.957062,6.3218994,8.12233,5.443222,10.320206,8.225281,8.627502,7.736862,8.060089,8.2612,7.1598663,7.356186,5.912491,4.526245,8.886078,8.289932,12.005722,10.372879,8.282745,9.008194,8.567657,8.890869,8.752014,9.252396,9.252396,6.5086365,7.325058,10.667374,9.307465,8.864532,9.843765,8.026566,11.390411,5.141556,9.343369,8.447937,6.827072,9.352951,4.7297516,5.8215027,7.6027985,3.0059204,23.050186,7.1335297,12.613861,6.669052,9.302673,8.979462,7.6267395,9.1015625,7.569275,7.799118,10.353729,7.2676086,8.325836,6.063324,6.6905975,5.833481,5.2947845,6.0681,7.9116364,6.202179,5.347458,5.352234,7.19339,9.621109
131,6.063324,5.620392,4.969162,8.294708,5.2564697,7.873337,7.961914,6.925232,7.495056,7.1957703,7.7177124,8.158249,6.6307373,5.754471,4.5669403,8.321045,8.51738,8.036148,7.6554565,8.04332,4.8446655,5.309143,7.2915497,3.391388,3.4727936,5.309143,7.047333,13.475769,8.807068,5.4887085,6.4823,9.017761,7.3346405,7.37294,10.96904,6.2596436,8.325836,5.285202,11.0312805,8.874115,8.893265,8.404846,7.9044647,7.7177124,7.147888,7.6195526,5.292389,3.008316,8.785522,8.263596,11.716034,10.296265,8.342606,9.221268,8.929184,9.118317,8.538925,9.2117,8.907639,6.36499,7.1598663,10.55484,9.738419,8.8094635,9.051285,7.9834747,11.246765,5.2037964,9.264374,8.435974,6.6714478,9.733627,3.8510742,5.7377014,7.507019,2.4600525,23.548172,7.090439,13.535629,6.360199,9.441544,9.115921,7.305908,9.331406,7.1885986,8.239655,10.715256,6.518219,8.792709,5.9579773,7.0066376,5.787979,5.352234,5.9436035,7.3178864,6.264435,5.2660522,5.661087,7.2723846,10.7894745
132,4.0306396,5.096054,5.1200104,8.258804,3.7816467,7.5237885,7.8757324,5.9436035,7.60997,7.210144,7.739258,8.254013,6.479904,5.5749054,4.629196,8.076843,8.421616,8.064865,7.60997,8.244431,4.837494,5.39534,7.131134,3.3889923,3.6906586,5.7377014,7.5237885,12.678497,7.976288,6.2548523,5.7927704,9.386475,8.301895,8.335419,10.995377,6.2309113,8.718491,5.321121,11.830948,9.52533,9.338593,9.051285,7.7967224,7.234085,7.0569153,7.9068604,4.715378,3.3985748,8.735245,8.206131,11.332962,9.882065,8.364151,9.635468,9.175781,9.175781,8.2994995,9.163803,8.641876,6.288376,7.126343,10.392029,9.704895,8.77356,8.440765,7.8278503,10.96904,5.39534,9.226059,8.876511,6.5517426,9.996994,2.5941162,5.6467285,7.3418274,2.347519,22.375015,7.095215,13.945038,6.0345917,9.623505,9.147049,7.1838074,9.089584,6.9348145,8.754395,10.77272,5.4695587,9.288315,5.9316406,7.2245026,5.7903748,5.4958954,5.9005127,6.664261,6.3458405,5.2899933,6.0824738,7.3537903,11.344925
133,3.4991302,4.576523,5.280411,8.194153,3.4560394,7.131134,7.9547424,4.689041,7.641098,7.3537903,7.6865845,8.289932,6.30513,5.352234,4.686661,7.8685455,8.328232,8.10318,7.5956116,8.450333,4.8997345,5.802353,6.93721,3.652359,3.8319244,6.3458405,8.170212,11.6202545,7.337036,7.0257874,5.2349243,9.800674,9.403229,9.278732,11.050446,6.0657196,9.233246,5.5270233,12.053619,10.023331,9.74321,9.575607,7.70813,6.834259,6.8318634,8.139099,3.877411,4.9117126,8.716095,8.129517,10.808624,9.317032,8.337814,9.661804,9.295486,9.111145,8.110367,9.187759,8.467102,6.2835846,7.2316895,10.150223,9.245209,8.687363,8.347382,7.5572968,10.523712,5.7209473,9.226059,9.551666,6.470337,10.119095,1.4353333,5.541382,7.138321,2.60849,19.655197,7.1095886,13.858841,5.699402,9.779114,9.046494,7.2149353,8.605957,6.772003,9.156631,10.787079,4.4879303,9.695328,5.989105,7.384918,5.869385,5.6467285,5.9340363,6.3075256,6.396118,5.3450623,6.4248505,7.368164,11.237183
134,4.497513,4.1671143,5.541382,8.069656,4.2509155,6.791153,8.105576,4.1096497,7.5525055,7.576462,7.633911,8.263596,6.1399384,5.096054,4.7297516,7.7344666,8.222885,8.167816,7.605179,8.61554,4.952408,6.3745728,6.724121,4.0689545,3.8822021,6.573288,8.610748,10.466263,6.906082,7.7416534,4.7848206,10.188522,10.514145,10.023331,11.062408,5.4096985,9.700119,5.893326,12.156555,10.202896,9.98262,9.977844,7.598007,6.5397644,6.4607544,8.213318,0.1951294,6.396118,8.706512,8.021774,10.195709,8.898056,8.289932,9.123108,9.360138,9.0225525,8.02417,9.216476,8.35936,6.3099213,7.4998474,9.738419,9.403229,8.570053,8.392883,7.2676086,9.8246155,6.0776825,9.261978,10.162186,6.396118,10.097549,0.111328125,5.419281,6.908478,3.5446167,15.963348,7.11438,13.475769,5.3977356,9.867706,8.797501,7.380127,8.151062,6.803131,9.42717,10.825394,3.7529144,9.867706,6.1926117,7.497452,5.996277,5.771225,5.989105,6.5325775,6.446396,5.3259125,6.6905975,7.305908,10.528503
135,4.897339,4.066559,5.850235,7.842209,5.3857574,6.534973,8.20134,4.186264,7.3537903,7.241272,7.6315155,8.170212,5.984314,4.8207245,4.7608795,7.677017,8.100784,8.28035,7.681793,8.740036,4.818329,7.284363,6.494278,4.4376526,3.9109344,6.573288,8.780731,9.336197,6.3793488,8.352173,4.4065247,10.538086,11.419144,10.425552,10.89003,4.770447,10.008957,6.398514,12.151779,10.123886,10.090363,10.212463,7.4136505,6.317108,5.948395,8.177399,-1.241394,7.222107,8.692154,7.933197,9.678558,8.522171,8.210922,8.34021,9.448715,8.89566,8.036148,9.202118,8.337814,6.400894,7.8924866,9.17099,9.60434,8.440765,8.165436,7.0808563,8.941147,6.3937225,9.305069,10.521317,6.329071,9.939529,-0.28849792,5.2899933,6.664261,5.15831,12.058395,7.0377655,12.896378,5.170288,9.850952,8.464706,7.681793,7.7416534,7.020996,9.594772,10.779892,3.3459015,9.803055,6.558914,7.562088,6.111206,5.833481,6.001068,7.253235,6.5086365,5.1846466,6.8486176,7.19339,9.403229
136,3.3219604,4.277252,6.1399384,7.507019,6.274002,6.3506165,8.177399,4.660324,7.076065,6.312317,7.6387024,8.014587,5.8526306,4.5406036,4.763275,7.665039,7.9667053,8.416824,7.736862,8.842987,4.4496307,8.273163,6.2165527,4.605255,4.1120453,6.7576447,9.113525,8.330627,5.7329254,8.85257,4.138382,10.882843,12.03685,10.008957,10.6147,4.3586426,10.092758,7.076065,11.984177,9.886856,10.087967,10.202896,7.147888,6.1327515,5.3977356,8.074448,-0.35792542,7.703354,8.617935,7.914032,9.331406,8.165436,8.115143,7.648285,9.599548,8.747223,8.127121,9.094376,8.400055,6.695389,8.335419,8.586807,9.704895,8.277954,7.7775726,6.992264,8.019379,6.6115875,9.32901,10.5763855,6.2357025,9.716873,1.2485809,5.1798553,6.4056854,7.313095,8.6754,6.874954,12.146988,5.024231,9.630676,8.031357,8.055298,7.404068,7.411255,9.539703,10.442322,3.2932281,9.482239,7.088043,7.53096,6.154297,5.8526306,5.9507904,8.093597,6.5756836,4.916504,6.8677673,7.0545197,8.186981
137,3.039444,4.6028595,6.398514,7.123947,6.7384796,6.240494,8.052902,5.2014008,6.5756836,5.538986,7.62912,7.8015137,5.7855988,4.3035736,4.74411,7.677017,7.7967224,8.526947,7.744049,8.902847,4.0138855,9.075226,5.843048,4.641159,4.5070953,7.3968964,9.90123,7.5166016,5.146347,9.26915,4.064163,11.131851,12.190079,9.882065,10.542877,4.1479645,9.992203,7.8517914,11.656174,9.616318,9.958679,9.951508,6.8198853,5.977127,4.0857086,7.878128,1.4042053,8.2157135,8.493439,7.9643097,9.139862,7.937973,8.012207,6.980301,9.827011,8.593994,8.304291,8.926788,8.586807,7.344223,8.833405,8.076843,9.767151,8.062485,7.5046234,6.9946594,7.2125397,6.748062,9.285919,10.387253,6.1519012,9.472656,3.9707794,5.15831,6.1447144,9.527725,6.2189484,6.70018,11.376053,4.9595947,9.218872,7.4495544,8.519775,7.1215515,7.897278,9.111145,9.82222,3.5302582,8.955521,7.815872,7.4615326,6.1399384,5.7808075,5.831085,8.766373,6.6355286,4.5669403,6.774399,6.8797455,7.308304
138,3.5015259,4.871002,6.652298,6.6977844,6.8174896,6.209366,7.9954376,5.541382,5.723343,5.1535187,7.545334,7.542938,5.787979,4.100067,4.7249603,7.681793,7.6075745,8.593994,7.7727814,8.917206,3.6954498,9.630676,5.357025,4.871002,5.1439514,8.481461,11.0289,6.9826965,4.679474,9.597168,4.16951,11.230011,12.060791,9.709686,10.765533,4.205414,9.817429,8.586807,11.261124,9.410416,9.850952,9.470276,6.432022,5.862213,-0.053863525,7.6027985,3.4680023,8.881302,8.301895,8.007416,9.103958,7.8326416,7.961914,6.5278015,10.037689,8.474274,8.562866,8.787918,8.833405,8.028961,9.087189,7.660248,9.843765,7.8326416,7.3418274,7.028183,6.637924,6.8246765,9.1805725,10.056854,6.0944366,9.245209,6.3554077,5.1966248,5.914871,11.237183,4.727356,6.4966736,10.648209,4.988327,8.668213,6.834259,9.077621,6.901291,8.1367035,8.400055,9.13269,3.937271,8.263596,8.785522,7.387314,6.111206,5.6467285,5.680252,9.094376,6.6499023,4.193451,6.6115875,6.6594696,6.9515686
139,4.2868195,5.0410004,6.908478,6.3386536,6.6714478,6.2357025,8.095993,5.620392,4.815933,5.086487,7.3992767,7.253235,5.88855,3.9228973,4.686661,7.68898,7.4088593,8.593994,7.854187,8.866928,3.7289734,10.008957,4.7608795,5.538986,5.9867096,9.228455,12.070374,6.7456665,4.3490753,9.846161,4.387375,11.141418,11.974609,9.343369,11.115082,4.545395,9.606735,9.123108,10.822998,9.271545,9.853348,8.845383,6.0585327,5.7855988,-1.2844849,7.2747803,5.515045,9.50618,8.079239,7.9667053,9.247604,7.8039093,7.9714966,6.274002,9.896439,8.390488,8.708908,8.723282,9.068039,8.297104,8.129517,7.2747803,9.941925,7.6027985,7.1694336,7.0784607,6.3865356,6.8653717,9.010574,9.673782,6.04895,9.015366,8.088821,5.2708435,5.728134,12.577942,4.2389374,6.30513,9.898834,5.1200104,8.146271,6.3338623,9.72406,6.712143,7.957138,7.5644836,8.546112,4.440048,7.4998474,9.939529,7.281967,6.1399384,5.522232,5.680252,9.029739,6.616379,3.8606567,6.4440002,6.415268,7.0018463
140,4.9236755,5.1678925,7.1838074,6.12796,6.4966736,6.250061,8.294708,5.515045,4.2149963,5.189438,7.2388763,6.9946594,6.0465546,3.7696686,4.6268005,7.6913757,7.2388763,8.541321,7.9882507,8.77356,4.064163,10.260361,4.1479645,6.4607544,6.9395905,9.048889,12.616257,6.774399,4.313156,9.98024,4.636368,10.959457,12.170929,8.905243,11.349716,5.06015,9.364929,9.422379,10.365707,9.221268,9.891647,8.191757,4.478363,5.759262,-0.43214417,6.874954,7.332245,9.704895,7.8805237,7.794327,9.431961,7.7248993,8.048111,6.080078,9.429565,8.371323,8.699341,8.687363,9.257187,8.270767,7.123947,6.9395905,10.166977,7.384918,7.0305786,7.150284,6.4416046,6.894104,8.759186,9.276337,6.020218,8.785522,9.355347,5.3546295,5.6299744,13.470978,4.4807587,6.142334,9.1805725,5.359421,7.7895355,5.9795227,10.107132,6.5996246,7.545334,6.7648163,8.153458,4.933258,6.8486176,10.904388,7.174225,6.233307,5.4144897,5.953186,8.637085,6.5517426,3.6020813,6.288376,6.183029,7.1574707
141,5.249298,5.304352,7.502228,6.0848694,6.396118,6.240494,8.5125885,5.347458,3.9899445,5.4647675,7.11438,6.7528534,6.262039,3.6308136,4.562149,7.7057343,7.1167603,8.483856,8.175003,8.644272,4.624405,10.427948,3.7026367,7.447174,7.921219,8.629898,12.546814,6.989868,4.648346,9.889252,4.878189,10.801437,12.702438,8.522171,11.251556,5.6634827,9.065643,9.700119,9.973053,9.216476,10.064026,7.6123657,0.41300964,5.771225,1.6747437,6.4296265,8.749619,9.616318,7.7009583,7.5166016,9.534912,7.320282,8.151062,5.9436035,8.910019,8.4335785,8.708908,8.605957,9.386475,8.316269,6.475128,6.633133,10.45668,7.2628174,6.9348145,7.2077484,6.736084,6.9108734,8.412033,8.902847,5.989105,8.567657,9.989807,5.39534,5.5749054,14.227554,5.029022,5.9867096,8.548508,5.7065887,7.677017,5.7377014,9.345764,6.4775085,7.1766205,6.135147,7.973892,5.31633,6.336258,11.404785,7.1359253,6.3625946,5.3618164,6.4104767,8.079239,6.5804596,3.4297028,6.14711,6.020218,7.174225
142,5.333084,5.412094,7.8805237,6.0848694,6.446396,6.1375427,8.732849,5.1607056,4.1599274,5.740097,7.0569153,6.554123,6.4775085,3.5302582,4.4879303,7.712921,7.0569153,8.455124,8.390488,8.505402,5.1918335,10.547653,3.542221,8.479065,8.795105,8.93396,12.027283,7.3106995,5.1559143,9.647446,5.091278,10.71286,13.399155,8.227676,10.777496,6.2428894,8.701736,10.138245,9.731232,9.233246,10.502167,7.1407166,0.104156494,5.2037964,3.9205017,5.993881,9.740814,9.285919,7.490265,7.1694336,9.5564575,7.009033,8.232468,5.989105,8.483856,8.641876,8.898056,8.467102,9.431961,8.553284,6.214157,6.4056854,10.729614,7.3106995,6.795944,7.2245026,7.210144,6.941986,8.033752,8.598785,5.914871,8.347382,10.265137,5.37619,5.5509644,14.553162,5.625183,5.661087,8.014587,6.1447144,7.8254547,5.656311,8.175003,6.367386,6.8677673,5.831085,7.94516,5.5557556,5.7975616,11.534073,7.1646576,6.5158234,5.359421,6.8486176,7.648285,6.70018,3.2836456,6.044159,5.922058,6.973114
143,5.3977356,5.4815216,8.297104,6.0298004,6.582855,5.9579773,8.878906,5.0098724,4.552582,5.898117,7.0664825,6.38414,6.6355286,3.4536438,4.418503,7.6985626,7.047333,8.423996,8.617935,8.356964,5.601242,10.621872,3.664322,9.400833,9.496597,9.941925,11.292252,7.657852,5.5677185,9.379288,5.254074,10.705673,13.973755,8.091202,10.162186,6.7289124,8.2994995,10.717651,9.652222,9.271545,11.019318,6.7648163,1.5382843,2.043457,5.7113647,5.6108093,10.348938,9.065643,5.2349243,6.827072,9.549271,6.9108734,8.256409,6.288376,8.146271,9.0225525,9.242813,8.356964,9.3936615,8.778351,6.3578033,6.3027344,10.983398,7.4806824,6.6594696,7.2005615,7.8517914,7.0233917,7.6506805,8.407242,5.802353,8.139099,10.21965,5.292389,5.5605316,13.942642,6.245285,5.242111,7.5525055,6.609192,8.146271,5.787979,8.859741,6.3027344,6.6427155,5.9436035,8.031357,5.6299744,5.3737946,11.435913,7.2316895,6.6355286,5.4144897,7.147888,7.475891,6.8725586,3.154358,6.0058594,5.8598175,6.633133
144,5.517441,5.5126495,8.720886,5.905304,6.695389,5.874176,8.857346,4.9667816,4.878189,5.9316406,7.0976105,6.264435,6.71933,3.4416656,4.3658295,7.7105255,7.090439,8.392883,8.785522,8.198944,5.850235,10.617096,3.997116,10.102341,10.035294,10.959457,10.444702,8.045715,6.044159,9.295486,5.352234,10.636246,14.160507,8.232468,9.975449,7.179016,7.839813,11.265915,9.637863,9.257187,11.510132,6.4535675,3.4177246,0.8894501,6.989868,5.3378754,10.53569,8.833405,2.4624329,6.4918823,9.489426,7.1407166,8.287537,6.6786346,7.799118,9.582794,9.60434,8.321045,9.273941,8.795105,6.604416,6.3218994,11.198883,7.7248993,6.566101,7.1646576,8.603561,7.19339,7.3226624,8.347382,5.6467285,7.9834747,9.853348,5.1319733,5.4887085,12.841309,6.839035,4.964386,7.1909943,7.0545197,8.469498,6.0920563,10.631454,6.1399384,6.4487915,6.2524567,8.170212,5.5868683,5.1223907,11.2443695,7.313095,6.6546936,5.5006866,7.2747803,7.5118103,7.03537,3.039444,6.027405,5.802353,6.2596436
145,5.601242,5.522232,9.051285,5.7257385,6.7289124,5.8789673,8.196548,5.048172,5.043396,5.9244537,7.1359253,6.1926117,6.755249,3.487152,4.320343,7.7416534,7.186203,8.328232,8.840591,8.026566,6.044159,10.526108,4.459198,10.571594,10.444702,11.759125,9.575607,8.481461,6.712143,9.46788,5.404907,10.394424,13.85405,8.550888,9.175781,7.8015137,7.3657684,11.572372,9.613922,9.173386,11.850098,6.1878204,5.2636566,1.9620514,7.8565826,5.15831,10.384857,8.603561,2.2948456,6.183029,9.396042,8.218094,8.368942,7.0545197,7.3897095,10.064026,9.925171,8.421616,9.099167,8.742432,6.6499023,6.4248505,11.349716,7.92601,6.4679413,7.1215515,9.400833,7.4926605,7.0569153,8.416824,5.5605316,7.914032,9.324219,4.964386,5.321121,11.706451,7.332245,5.380966,7.360977,7.4615326,8.780731,6.4918823,10.703278,5.831085,6.2668304,6.269226,8.311478,5.47435,4.916504,11.004959,7.3418274,6.54216,5.6299744,7.265213,7.5405426,7.171829,2.9436798,6.1375427,5.7424927,5.972336
146,5.6036377,5.541382,9.297882,5.510254,6.6594696,5.914871,7.0186005,5.151123,5.1487274,5.948395,7.167053,6.154297,6.743271,3.573349,4.289215,7.7823486,7.281967,8.234863,8.823837,7.873337,6.2117615,10.348938,4.90213,10.83017,10.746384,12.084732,8.790314,8.945938,7.727295,9.800674,5.4528046,9.977844,13.135788,8.898056,8.491043,8.495834,6.9635315,11.546036,9.621109,9.015366,11.941086,5.948395,7.1694336,3.9324799,8.543716,5.043396,10.099945,8.361755,3.7193909,5.9076996,9.307465,8.285141,8.488647,7.3537903,6.9994507,10.234024,10.222046,8.6754,8.864532,8.850174,6.506241,6.5517426,11.440689,7.9858704,6.348236,7.095215,10.15741,7.902069,6.8964996,8.570053,5.4647675,7.894882,8.785522,4.9619904,5.0888824,10.873276,7.684189,6.40329,7.210144,7.873337,9.060867,6.925232,6.4176636,5.491104,6.154297,5.565323,8.397659,5.3618164,4.813553,10.605118,7.2676086,6.3506165,5.778412,7.174225,7.4615326,7.3035126,2.9197388,6.329071,5.728134,5.8358765
147,5.5916595,5.5916595,9.508575,5.292389,6.5230103,5.9005127,5.972336,5.206192,5.273239,6.044159,7.217331,6.118393,6.6834106,3.7169952,4.253296,7.8278503,7.3657684,8.117538,8.768768,7.7536316,6.432022,10.095154,5.309143,10.885239,10.942703,11.943481,8.139099,9.381683,8.979462,10.1454315,5.5270233,9.455902,12.178116,9.185364,8.072052,9.103958,6.7767944,11.294647,9.482239,8.740036,11.720825,5.6299744,8.821442,5.787979,9.05368,4.9715576,9.707291,8.20134,5.5796967,3.925293,9.199722,7.7105255,8.562866,7.542938,6.772003,10.188522,10.502167,9.060867,8.538925,9.113525,6.3865356,6.6714478,11.467026,7.8876953,6.214157,7.0808563,10.832565,8.364151,6.8797455,8.761581,5.2756195,7.9355927,8.534134,4.6938324,4.82312,10.451889,7.9427643,7.677017,7.0018463,8.254013,9.1015625,7.384918,2.225418,5.1559143,6.1399384,4.6124268,8.368942,5.3857574,4.9117126,9.996994,7.143097,6.1447144,5.914871,7.011429,7.246048,7.423233,3.0059204,6.5804596,5.7855988,5.8550262
